id,origin_depot_id,destination_depot_id,distance_km,road_distance_km,fee,created_at,updated_at
dc8adbae-eb57-4609-a540-ffcbc4e1f810,14a5a813-5a82-42e7-bf9c-6531d9079476,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,151.31,226.97,1080910,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ddff4625-f2a3-421b-a1f7-6808a2c05930,2b7bd9fc-f236-48cb-8667-ad62c2eb4a01,553b1a53-5023-4a15-8d09-4787980a75ca,602.62,903.93,3111790,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
de353363-4350-4468-bf1b-b635eec03efa,e231c92f-f237-40ba-8b35-9040bb3f6e23,80071d9e-fa85-41ab-9531-f34391e84bec,11.63,17.44,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
df07da90-43a8-46de-82f7-c07f61fb0c39,cd61344a-92b2-40dc-bc3a-9dcfcaab94ee,80071d9e-fa85-41ab-9531-f34391e84bec,1186.63,1779.95,5739850,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
df8dc6b0-e7fd-49f0-8bb8-34ba0defc3a4,e0228558-58ba-4d45-a257-b7b4d171f06e,7d42d186-c243-47ef-bdd3-09e3212b6b17,1110.17,1665.26,5395780,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
dfd5af69-5b6d-4ea7-9557-d4292704113c,d4d45641-60ba-468d-ac8f-d7012e5a9cdf,8a67c9a8-4639-4533-b32c-3528929df464,616.70,925.05,3175150,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e0417cca-9df7-4f79-9e68-b3f948bcf5a9,968c5794-75e4-4ba4-9939-a234dde8d84d,8abc701d-83db-485c-bb90-eea9da904eba,1104.57,1656.86,5370580,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e18119bf-101c-489f-abd5-26501fd0aee5,2028d662-e7e4-4c3c-94ee-4c0648b71f1c,18e98815-c7e1-4394-bfd1-3132a227ec0b,140.61,210.92,1032760,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e1e39f9e-024f-488a-8dc0-2fa6acb9dbf6,e231c92f-f237-40ba-8b35-9040bb3f6e23,18e98815-c7e1-4394-bfd1-3132a227ec0b,20.79,31.18,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e1f6190b-a88d-4fcc-9d4e-53566630aa6e,43bd4be6-9cce-48a9-a3cc-09f8ee7596c2,8abc701d-83db-485c-bb90-eea9da904eba,146.41,219.62,1058860,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e3202319-b272-4439-8b37-b24a16ba45af,e231c92f-f237-40ba-8b35-9040bb3f6e23,8a67c9a8-4639-4533-b32c-3528929df464,595.62,893.43,3080290,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e4130b0a-ddf7-42f8-834f-d8abff6bb660,366ff3a9-430e-4055-af48-9d674e4aaf15,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,1.46,2.18,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e4502b58-0777-4323-a308-b08e5351cb8d,d0122a69-7fdb-4d0b-962d-b33cff0c7ea1,8a67c9a8-4639-4533-b32c-3528929df464,515.29,772.93,2718790,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e4a64737-11d9-4bf4-9b31-0fc2d34acac8,4fc4a6ab-d018-482d-bfe4-275a66531e86,7d42d186-c243-47ef-bdd3-09e3212b6b17,9.75,14.63,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e4a8b295-1131-4ed0-a066-9d2a10f5af62,d4d45641-60ba-468d-ac8f-d7012e5a9cdf,8abc701d-83db-485c-bb90-eea9da904eba,19.68,29.52,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e630e776-7b8d-4b56-962a-5f70a2455f52,79531671-cb34-42f7-8c43-e544bfe2e4bf,80071d9e-fa85-41ab-9531-f34391e84bec,599.47,899.20,3097600,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e6e8c70c-c1a3-45af-9267-8f2f21ff1743,814cde2d-95b2-41fc-8ed0-271ba2170968,eae42269-bdb6-44ae-a5b9-41117e26abcd,16.64,24.95,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
e8c45b70-c92d-456e-8100-36d10032fbe7,3018212c-4657-445f-8226-9f11513c4879,553b1a53-5023-4a15-8d09-4787980a75ca,0.11,0.17,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ea41c4e3-75d4-4ab5-94f5-647ffbca18ee,79531671-cb34-42f7-8c43-e544bfe2e4bf,eae42269-bdb6-44ae-a5b9-41117e26abcd,616.50,924.75,3174250,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ea76d2ab-c139-451f-943d-d9e5c3419967,7c69d43b-f991-45bc-8f71-c28076888f37,7d42d186-c243-47ef-bdd3-09e3212b6b17,1137.03,1705.55,5516650,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
eb43e3a8-48ca-45e8-b575-2d54528b6694,f462ddec-0f01-46ff-ab43-5b20ef20355b,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,2.84,4.25,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
eefebef8-851b-46f0-aa4e-e1e9be10dad6,814cde2d-95b2-41fc-8ed0-271ba2170968,7d42d186-c243-47ef-bdd3-09e3212b6b17,5.24,7.86,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f126cd3a-e542-4601-8e55-d8129f6835e4,968c5794-75e4-4ba4-9939-a234dde8d84d,7d42d186-c243-47ef-bdd3-09e3212b6b17,1114.06,1671.10,5413300,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f2283db3-f38d-47b5-8fcd-be092044913d,c9c7790f-b3dd-432c-aee7-3b3413a0de35,8a67c9a8-4639-4533-b32c-3528929df464,607.01,910.51,3131530,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f2d547c8-3967-49f5-a2a6-ae1fbb3969e5,2028d662-e7e4-4c3c-94ee-4c0648b71f1c,8a67c9a8-4639-4533-b32c-3528929df464,735.82,1103.74,3711220,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f35d7766-4f26-4abf-99b2-f3520d126ad1,4fc4a6ab-d018-482d-bfe4-275a66531e86,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,1104.37,1656.56,5369680,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f37afbcd-9259-4fc9-8eab-c2ab238ea3e4,cd61344a-92b2-40dc-bc3a-9dcfcaab94ee,eae42269-bdb6-44ae-a5b9-41117e26abcd,1203.78,1805.67,5817010,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f3c8af1b-c696-4206-ab89-1a8fd0567577,366ff3a9-430e-4055-af48-9d674e4aaf15,8a67c9a8-4639-4533-b32c-3528929df464,547.64,821.45,2864350,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f3cf8419-b58e-4940-93e6-c9754b91d771,6d2f28b0-ffba-42b5-a905-22f9358a8a5b,61f2a716-e5ed-41de-ab08-6e01637c5b51,1071.38,1607.07,5221210,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f3dc3b91-a0d9-4a1e-b35b-1510cc1b1de7,a2dbd7dc-34da-4bf1-bb57-b7bcd3b014da,b3c0323f-abba-423d-ad11-b6d9474080db,1131.87,1697.80,5493400,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f442b66e-d818-46b6-90e4-e162edb0aa9a,1bf4bb87-9e44-4beb-b337-1f45a58fd731,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,1106.81,1660.22,5380660,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f4860572-ea29-4e0c-8733-e5bffefc4e9b,3018212c-4657-445f-8226-9f11513c4879,18e98815-c7e1-4394-bfd1-3132a227ec0b,615.72,923.58,3170740,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f4fcdee1-c965-4838-9689-c04e16126522,1bf4bb87-9e44-4beb-b337-1f45a58fd731,24521324-b93c-4354-911f-b7ef3b2c257c,552.54,828.81,2886430,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f4fd87e4-a045-4a28-8c63-62699d4870e8,6553f989-77e9-4459-a327-a8f21d0c52b3,8abc701d-83db-485c-bb90-eea9da904eba,53.54,80.31,501550,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f68c2166-ef04-435f-b1ec-9e5f7d586a9c,14a5a813-5a82-42e7-bf9c-6531d9079476,b3c0323f-abba-423d-ad11-b6d9474080db,151.87,227.81,1083430,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f6aaba63-3f01-49db-8dd1-cbf0fde61307,a2dbd7dc-34da-4bf1-bb57-b7bcd3b014da,eae42269-bdb6-44ae-a5b9-41117e26abcd,14.35,21.53,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f6ab795f-c239-4a45-b7c1-a419fbbfe2a2,366ff3a9-430e-4055-af48-9d674e4aaf15,553b1a53-5023-4a15-8d09-4787980a75ca,547.68,821.52,2864560,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f7874025-7909-41a1-bd1d-2f3e67161ddf,cd61344a-92b2-40dc-bc3a-9dcfcaab94ee,8a67c9a8-4639-4533-b32c-3528929df464,597.51,896.27,3088810,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
f8aa400a-5fd6-411f-959f-5e33c6d822e5,f462ddec-0f01-46ff-ab43-5b20ef20355b,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,2.84,4.25,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
fa97d735-00a2-4061-acfa-720a30b1d741,cd61344a-92b2-40dc-bc3a-9dcfcaab94ee,b3c0323f-abba-423d-ad11-b6d9474080db,139.85,209.78,1029340,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
facab094-f49a-4052-8cd9-064b0bb33873,14a5a813-5a82-42e7-bf9c-6531d9079476,18e98815-c7e1-4394-bfd1-3132a227ec0b,1186.04,1779.06,5737180,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
fb27edc7-8ef6-4d24-ae7e-613a7a6ab953,7c69d43b-f991-45bc-8f71-c28076888f37,18e98815-c7e1-4394-bfd1-3132a227ec0b,1145.60,1718.40,5555200,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
fec41904-9d53-49b1-8d10-1edaccb0f2e7,8f1c804e-0382-4f7f-8229-dda365aba5a2,7d42d186-c243-47ef-bdd3-09e3212b6b17,39.65,59.48,397400,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ff37bc66-42ef-4409-a579-774abaf1076a,e231c92f-f237-40ba-8b35-9040bb3f6e23,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,1100.95,1651.42,5354260,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ff8cd34f-a1b7-4e38-b09d-355cac90defe,e231c92f-f237-40ba-8b35-9040bb3f6e23,24521324-b93c-4354-911f-b7ef3b2c257c,591.59,887.39,3062170,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
